Code,Name,Officialname,Registration_number,Keph_Level,Facility_type,Facility_type_category,Owner,Owner_type,Regulatory_body,Beds,Cots,County,Constituency,Sub_county,Ward,Operation status,Admission_status,Open_whole_day,Open_public_holidays,Open_weekends,Open_late_night,Service_names,Approved,Public visible,Closed,Lat,Long
26016,Ropas Medical Clinic,Ropas Medical Clinic,17127,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Kenya MPDB,3,0,Nairobi,Embakasi East,Embakasi East,Embakasi,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.914722,-1.306188
25639,States View Medical Cetre,States View Medical Cetre,15204,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Clinical Officers Council,4,0,Nairobi,Embakasi East,Embakasi East,Lower Savannah,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9041086,-1.2820963
25656,Bliss Medical Center(Umoja 2),Bliss Medical Center(Umoja 2),14333,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Embakasi West,Embakasi West,Umoja I,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9011117,-1.27354
25657,Thawabu Medical Clinic,Thawabu Medical Clinic,16308,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Kenya MPDB,0,0,Nairobi,Embakasi Central,Embakasi Central,Kayole South,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.91429798,-1.2770017
25658,Equata Medical Center,Equata Medical Center,16619,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Kenya MPDB,0,0,Nairobi,Embakasi Central,Embakasi Central,Kayole South,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9124982,-1.2802493
25571,Mediverse Community Hospital,Mediverse Community Hospital,65234,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Embakasi East,Embakasi East,Mihango,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.958597,-1.28044971
25433,Equity Afia Utawala Medical Centre,Equity Afia Utawala Medical Centre,69451,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,7,1,Nairobi,Embakasi East,Embakasi East,Mihango,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9643497,-1.2805247
24651,Transami Medical Centre2,Transami Medical Centre2,6547,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,4,0,Nairobi,Embakasi East,Embakasi East,Mihango,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9368859,-1.2710505
24553,Blessed to Bless Hospital,Blessed to Bless Hospital,3876,Level_ 2,Medical Center,MEDICAL CENTER,Private Practice - Nurse / Midwifery,Private Practice,Kenya MPDB,25,4,Nairobi,Embakasi East,Embakasi East,Lower Savannah,Operational,None,TRUE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.902601,-1.282056
24524,Koki Medical Clinic,Koki Medical Clinic,4187,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Nursing Council of Kenya (Private Practice),0,0,Nairobi,Embakasi Central,Embakasi Central,Kayole Central,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.92213,-1.268224
24251,SAPTA Kayole,SAPTA Kayole,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Embakasi Central,Embakasi Central,Kayole North,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9158975,-1.2665557
24014,Phadam Hospital Nasra,Phadam Hospital Nasra,None,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Medical Specialist,Private Practice,None,16,3,Nairobi,Embakasi Central,Embakasi Central,Komarock,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9019993,-1.276118
23373,Mihang'o Community Health Centre,Mihang'o Community Health Centre,None,Level_ 2,Comprehensive Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,3,0,Nairobi,Embakasi East,Embakasi East,Mihango,Operational,None,TRUE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9468859,-1.2810606
22977,Fairview Medical Clinic,Fairview Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),4,0,Nairobi,Embakasi Central,Embakasi Central,Kayole South,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.9116097,-1.2780165
22239,Ottoman Medical Centre,Ottoman Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,None,0,0,Nairobi,Embakasi East,Embakasi East,Upper Savannah,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.899084,-1.282825
22018,Kenya Airways Pride Clinic,Kenya Airways Pride Clinic,None,Level_ 2,Dispensary,DISPENSARY,Public Institution - Parastatal,Ministry of Health,Kenya MPDB,4,0,Nairobi,Embakasi East,Embakasi East,Embakasi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9455683,-1.308035
19452,Eastern Medical Clinic,Eastern Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),2,1,Nairobi,Embakasi Central,Embakasi Central,Kayole North,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.91985,-1.26556
19448,St John Medical Centre,St John Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,2,1,Nairobi,Embakasi Central,Embakasi Central,Kayole Central,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.9105,-1.2755
19443,Exodus Community Health Care,Exodus Community Health Care,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),1,2,Nairobi,Embakasi Central,Embakasi Central,Kayole Central,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.91687,-1.27926
19442,Mwera Medical Clinic,Mwera Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,2,1,Nairobi,Embakasi Central,Embakasi Central,Kayole Central,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.91046,-1.27555
19436,Kings Cross Medical Clinic,Kings Cross Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),2,1,Nairobi,Embakasi Central,Embakasi Central,Kayole Central,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.9165,-1.27666
19432,Real Hospital (Utawala),Real Hospital (Utawala),None,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - General Practitioner,Private Practice,Kenya MPDB,75,12,Nairobi,Embakasi East,Embakasi East,Utawala,Operational,Admitting General & Maternity Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9716,-1.28861
18893,Emmanuel Medical Centre,Emmanuel Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),5,2,Nairobi,Embakasi East,Embakasi East,Lower Savannah,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.89846,-1.27412
18464,Utawala Estate Health Centre,Utawala Estate Health Centre,None,Level_ 3,Primary care hospitals,HOSPITALS,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,10,3,Nairobi,Embakasi East,Embakasi East,Utawala,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.97437,-1.28893
18334,Unity Maternity & Nursing Home,Unity Maternity & Nursing Home,None,Level_ 3,Nursing and Maternity Home,NURSING HOME,Private Practice - General Practitioner,Private Practice,Kenya MPDB,10,0,Nairobi,Embakasi West,Embakasi West,Umoja II,Operational,None,TRUE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.89866,-1.28063
17723,St Barkita Dispensary Utawala,St Barkita Dispensary Utawala,None,Level_ 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,6,2,Nairobi,Embakasi East,Embakasi East,Utawala,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.97533,-1.2776
17683,St Raphael's Clinic,St Raphael's Clinic,None,Level_ 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Embakasi East,Embakasi East,Mihango,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.94896,-1.27078
17411,Mama Lucy Kibaki Hospital (Embakasi),Mama Lucy Kibaki Hospital (Embakasi),GK-011577,Level_ 5,Secondary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,188,12,Nairobi,Embakasi Central,Embakasi Central,Komarock,Operational,Admitting General & Maternity Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.89843,-1.27416
13016,Kayole II Sub County Hospital,Kayole II Sub County Hospital,8732,Level_ 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,0,5,Nairobi,Embakasi Central,Embakasi Central,Kayole South,Operational,Admitting Maternity Patients Only,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.91668,-1.26649
13002,Kapu Medical Clinic,Kapu Medical Clinic,None,Level_ 2,VCT,STAND ALONE,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Embakasi East,Embakasi East,Embakasi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9336,-1.32065
13191,EDARP Soweto Health Centre,Edarp Soweto Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Embakasi East,Embakasi East,Lower Savannah,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9026011,-1.2820566
13017,Soweto Kayole PHC Health Centre,Soweto Kayole PHC Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Embakasi East,Embakasi East,Lower Savannah,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9102656,-1.2874958
12977,Patanisho Maternity and Nursing Home,Patanisho Maternity and Nursing Home,None,Level_ 3,Nursing and Maternity Home,NURSING HOME,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,21,0,Nairobi,Embakasi East,Embakasi East,Lower Savannah,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.902602,-1.2820556
12872,Arrow Web Maternity and Nursing Home,Arrow Web Maternity And Nursing Home,None,Level_ 3,Nursing and Maternity Home,NURSING HOME,Private Practice - General Practitioner,Private Practice,Kenya MPDB,14,2,Nairobi,Embakasi Central,Embakasi Central,Kayole Central,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9211,-1.26843
13198,St Begson Clinic,St Begson Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,5,2,Nairobi,Embakasi Central,Embakasi Central,Kayole South,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9150224,-1.2842729
13197,St Ann's Clinic,St Ann's Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Embakasi Central,Embakasi Central,Kayole North,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9211,-1.26843
12871,APTC Health Centre,APTC Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Armed Forces,Ministry of Health,Ministry of Health,1,0,Nairobi,Embakasi East,Embakasi East,Mihango,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.95676,-1.28724
12917,Diwopa Health Centre,DIWOPA Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,32,2,Nairobi,Embakasi Central,Embakasi Central,Kayole Central,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.91425,-1.26945
12935,Embakasi Health Centre,Embakasi Health Centre,28907,Level_ 3,Comprehensive Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Embakasi East,Embakasi East,Embakasi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.91472,-1.30618
12947,Garrison Health Centre,Garrison Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Armed Forces,Ministry of Health,Ministry of Health,0,0,Nairobi,Embakasi East,Embakasi East,Embakasi,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.9336,-1.32065
12962,GSUTraining School,GSU Training School,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Embakasi East,Embakasi East,Mihango,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.95309,-1.29032
13222,St Patrick Health Care Centre,St Patrick Health Care Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,12,2,Nairobi,Embakasi Central,Embakasi Central,Kayole North,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.91829,-1.26742
13014,Kayole Hospital,Kayole Hospital,None,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,40,8,Nairobi,Embakasi Central,Embakasi Central,Kayole Central,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.91825,-1.27015
13063,Maria Maternity and Nursing Home,Maria Maternity and Nursing Home,None,Level_ 3,Nursing and Maternity Home,NURSING HOME,Private Practice - General Practitioner,Private Practice,Kenya MPDB,20,4,Nairobi,Embakasi Central,Embakasi Central,Kayole South,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.9211,-1.26843
12991,Jkia Health Centre,JKIA Health Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,4,0,Nairobi,Embakasi East,Embakasi East,Embakasi,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.92517,-1.32882
25152,Cascade of Hope Health Care,Cascade of Hope Health Care,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,4,0,Nairobi,Kasarani,Kasarani,Ruai,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9371446,-1.2536031
17548,EDARP Njiru Clinic,Njiru (EDARP) Clinic,None,Level_ 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Kasarani,Kasarani,Njiru,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.93799,-1.25178
30539,Sinai Outpatient Alcohol and Drug Rehabilitation Centre,Sinai Outpatient Alcohol and Drug Rehabilitation Centre,None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Makadara,Makadara,Viwandani,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.87093022,-1.308418
23947,Kenya Pipeline Staff Clinic,Kenya Pipeline Staff Clinic,1215,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Viwandani,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.875459,-1.305425
19486,Credible Health Centre,Credible Health centre,None,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Viwandani,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.8766,-1.29626
19478,Millenium Dental Clinic,Millenium Dental Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Viwandani,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.8815,-1.2978
19462,Avenue Health Care (Makadara),Avenue Health Care (Makadara,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Viwandani,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.86518,-1.30337
18282,Glovnet VCT,Glovnet VCT,None,Level_ 2,VCT,STAND ALONE,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Maringo/Hamza,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.86408,-1.29825
13053,Lunga Lunga Health Centre,Lunga Lunga Health Centre,GK-014280,Level_ 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Makadara,Makadara,Viwandani,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8677782,-1.3066911
13081,Mbotela Dispensary,Mbotela Dispensary,None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Makongeni,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.86279,-1.29824
12889,Cana Family Life Clinic,Cana Family Life Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,12,0,Nairobi,Makadara,Makadara,Viwandani,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.88053,-1.30907
12904,Coptic Medical Clinic,Coptic Medical Clinic,None,Level_ 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Viwandani,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.86298,-1.30837
30378,Family Health Dental Clinic,Family Health Dental Clinic,7150,Level_ 2,Dental Clinic,STAND ALONE,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Maringo/Hamza,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8758017,-1.2942145
29833,Salem Medical Centre,Salem Medical Centre,16542,Level_ 3,Nursing and Maternity Home,NURSING HOME,Private Practice - General Practitioner,Private Practice,Kenya MPDB,15,3,Nairobi,Embakasi West,Embakasi West,Kariobangi South,Operational,Admitting General & Maternity Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.8668272,-1.2817148
29693,Wisdom Medical Services,Wisdom Medical Services,2963,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Pharmacy & Poisons Board,0,0,Nairobi,Embakasi West,Embakasi West,Kariobangi South,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.86702,-1.28392
29288,Bliss Medical Centre Buruburu,Bliss Medical Centre Buruburu,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,None,0,0,Nairobi,Makadara,Makadara,Harambee,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8762767,-1.2823702
29113,Equity Afia Umoja,Equity Afia Umoja,15065,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Pharmacy & Poisons Board,0,0,Nairobi,Embakasi West,Embakasi West,Umoja I,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,TRUE,,Yes,TRUE,FALSE,36.8867008,-1.282103
29122,Umoja Modern Medical,Umoja Modern Medical,18864,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Pharmacy & Poisons Board,0,0,Nairobi,Embakasi West,Embakasi West,Umoja I,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,TRUE,,Yes,TRUE,FALSE,36.8839392,-1.28140948
26335,Kariobangi South Primecare Health Services,Kariobangi South Primecare Health Services,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,None,0,0,Nairobi,Embakasi West,Embakasi West,Kariobangi South,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.8854624,-1.2667692
26212,The Marikiti Medical Center,The Marikiti Medical Center,16475,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Embakasi West,Embakasi West,Mowlem,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.8864448,-1.27138
26134,Cks Dialysis Centre Buruburu,Cks Dialysis Centre Buruburu,15826,Level_ 2,Dialysis Center,STAND ALONE,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Harambee,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.87698001,-1.29442999
24552,Hope worldwide kenya kiambiu site,Hope worldwide kenya kiambiu site,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,None,0,0,Nairobi,Kamukunji,Kamukunji,Eastleigh South,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.873806,-1.27551
24144,Jamii Wellness Hospital,Jamii Wellness Hospital,34654,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,5,0,Nairobi,Embakasi West,Embakasi West,Kariobangi South,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.8837673,-1.2686134
23611,AAR Health care buruburu,AAR Healthcare buruburu,614522,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Harambee,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.879421,-1.283476
22895,Kilele Medical Specialist Centre,Kilele Medical Specialist Centre,nil,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Maringo/Hamza,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.87583,-1.294285
22084,Equity Afia Buruburu,Equity Afia Clinic (Buruburu),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Maringo/Hamza,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.876174,-1.293587
20886,Getrudes Children's Hospital,Getrudes Children's Hospital,None,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,6,2,Nairobi,Makadara,Makadara,Maringo/Hamza,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.87538,-1.29383
20449,Penda Medical Centre (Umoja 2),Penda Medical Centre (Umoja 2),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Clinical Officers Council,6,2,Nairobi,Embakasi West,Embakasi West,Umoja I,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.886486,-1.276845
19481,Lumumba Medical Clinic,Lumumba Medical clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Makadara,Makadara,Maringo/Hamza,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.87041,-1.29209
19476,Upendo Clinic Makadara,Upendo Clinic Makadara,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,Nairobi,Makadara,Makadara,Maringo/Hamza,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.87226,-1.29406
19472,Hamza Medical Centre,Hamza Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Makadara,Makadara,Maringo/Hamza,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.87331,-1.296
19463,Metropolitan Dr Plaza,Metropolitan Dr Plaza,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Harambee,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.87477,-1.28798
18611,Lithi Clinic,Lithi Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Kamukunji,Kamukunji,Eastleigh South,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.87081,-1.27433
18407,Just Meno Limited,Just Medical Limited,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Maringo/Hamza,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.88006,-1.28338
18388,Divine Mercy Kariobangi,Divine Mercy Parish Dispensary,None,Level_ 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Embakasi West,Embakasi West,Kariobangi South,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.883506,-1.266937
18167,Mmak,Movement Of Men Against AIDS Of Kenya,None,Level_ 2,VCT,STAND ALONE,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Makadara,Makadara,Harambee,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.87474,-1.28756
